,0
0,160.98483541130523
1,18.481281290533108
2,404.26133503702783
3,179.2939313206927
4,36.189712904024724
5,334.99469229173
6,4.767253663141595
7,3.0799465769453276
8,613.0791719395598
9,4.946214591337223
10,1671.0515884258577
11,433.7966116788035
12,310.30318673106694
13,312.2957493111473
14,238.08608931300216
15,143.33653595844015
16,168.3503636154369
17,603.8733087324188
18,7.271653113133877
19,296.08712994758673
20,14.368851979862091
21,3.7017679601792457
22,617.429366023956
23,151.755068052617
24,105.94960249858543
25,621.215430063584
26,281.3182913756158
27,6.777175165585623
28,164.41588911353057
29,7.179077904289547
30,1.8970664147815774
31,308.59902924496265
32,195.0039039954187
33,166.40547098421771
34,121.31426138932753
35,77.3149860562707
36,65.27541801761353
37,859.5658665067346
38,37.11549982926481
39,193.4158511519329
40,78.90488329736607
41,732.1064861629098
42,368.80516345762817
43,703.6148409865013
44,120.51885195754558
45,52.38480090006874
46,649.8326308536145
47,12.014040623674491
48,3.993695146352198
49,667.6511206581198
50,10.909125709297172
51,226.72274174728264
52,258.2292723693662
53,26.2190124659801
54,208.35249709429345
55,619.995611456705
56,2.0836089157340068
57,653.6544117115282
58,114.28213583588658
59,34.71905910417965
60,409.0693571469622
61,47.701177852837894
62,145.64931758395346
63,452.00514610574623
64,479.90861912256827
65,342.4818490364377
66,24.263422828832933
67,274.55373997905184
68,477.2906861380098
69,24.062818416851933
70,0.5786179920637201
71,1.9876349091137946
72,179.31585046450869
73,154.04530096053944
74,333.21267438186317
75,178.73964614303583
76,149.73445105054373
77,899.158893423796
78,121.63949791828689
79,2.5743179220809322
80,620.8318644001737
81,1499.5989384025781
82,969.7999565144977
83,32.081012078946564
84,352.83167751396644
85,251.8675158050756
86,1113.5676577401866
87,568.5807517479254
88,332.68460362629776
89,10.098472838281378
90,70.95790691168246
91,17.35774787536857
92,162.58796544769953
93,90.41860535807304
94,273.5180905708568
95,1636.4219502261951
96,37.31980033546955
97,37.13822303550126
98,260.201560766473
99,269.09941237459515
100,82.00271069342851
101,81.04387705550339
102,186.9782540527085
103,29.702510206600415
104,24.10016501688039
105,312.4068867312999
106,158.2717163270011
107,21.158137580188253
108,88.46617342174893
109,26.95430351652169
110,288.57428810630176
111,269.6786075058234
112,123.38087952148598
113,0.0
114,28.681013072997306
115,4.733547675196087
116,137.89922927166725
117,287.0997866454521
118,247.5504231688858
119,29.379940004441607
120,6.685722983826326
121,267.1425317376219
122,429.0531699625893
123,679.6449561282444
124,250.5174572118975
125,130.81761820896637
126,5.407819103074756
127,3.8604991148790075
128,2.5441868581838483
129,750.3585731413757
130,632.5700601799006
131,68.40026491577284
132,1349.9455510378566
133,206.03635036448185
134,38.84161841577272
135,25.720706276256298
136,4.338951241125521
137,39.694242079391465
138,1088.299540273419
139,237.21302134153112
140,724.3454025951279
141,333.08102735866396
142,898.4674897791048
143,42.37199397988668
144,370.2686886348501
145,5.650673841547042
146,229.63786062433104
147,163.80809740693692
148,151.47665317376604
149,8.36880011904543
150,8.787984403506531
151,400.36552564669785
152,45.92661844621613
153,213.59564709255622
154,114.81502695200608
155,209.49163400777027
156,676.286818686009
157,1579.3693815182455
158,410.28738980103236
159,0.0
160,203.2033578165706
161,46.56796282833057
162,539.2598903210098
163,345.45551436875235
164,810.1414230256025
165,7.427239542192044
166,113.41618324090875
167,330.62984375145976
168,259.2615003360585
169,18.65826305130834
170,5.789622361914728
171,1573.393872986977
172,464.9528152927375
173,846.50003844596
174,511.9765342136316
175,35.27961442965275
176,23.33814710959935
177,21.875072636608717
178,307.39035203852336
179,49.06456627740511
180,78.08148936408296
181,77.84361618016966
182,201.56732851944977
183,270.59014431039054
184,100.54236966698437
185,11.70322033585251
186,230.10840304846062
187,63.18390617442386
188,619.0129089530855
189,210.2292514184832
190,674.0057483378486
191,272.1802480405109
192,664.756398904873
193,32.438600890596305
194,1321.1527456759345
195,635.0948371094886
196,7.38854222300232
197,327.5354049363411
198,51.54360444567798
199,91.49914954002071
200,20.544486083736448
201,537.1780729993483
202,39.71601616134015
203,290.5989393963309
204,544.5647851924375
205,291.07132563400415
206,134.94433126839465
207,301.2084293979159
208,937.0933232109788
209,1150.4569582122583
210,7.26965685269204
211,116.22602983906276
212,22.903662743377488
213,24.759072155175037
214,197.33881945944898
215,307.14982923561746
216,53.92149511099786
217,126.10110533115099
218,1056.4351264210513
219,15.470516007990177
220,346.115046286069
221,48.448421474844004
222,285.6910535989347
223,9.586525342925075
224,1578.3500148854441
225,288.61263594977413
226,310.04220081669047
227,172.4182971529159
228,6.445651555925473
229,399.3858143191637
230,507.8904889619458
231,281.44173882739597
232,2692.120110017911
233,488.222140709149
234,126.40561232042883
235,1.7742617519276969
236,13.535518225389396
237,862.038635214737
238,75.3804915801728
239,243.2532838816188
240,119.6611820731358
241,281.62462642560257
242,90.1619801006033
243,546.1234065078991
244,330.1061391088676
245,503.5781192471952
246,225.02216589012616
247,194.2037784652742
248,213.9403391697415
249,0.20540961155195245
250,437.80147328475044
251,27.71763326937661
252,5.7788387324411685
253,329.2054981559743
254,298.7630340574524
255,926.3992961122646
256,83.81003779163636
257,1.0371167583621856
258,33.202070759885245
259,440.4104015774666
260,85.73345585732555
261,155.22637050935654
262,284.6610785907332
263,117.56740609574193
264,165.44540198886241
265,138.85886513462222
266,634.9964719012181
267,92.86543235730205
268,4.268100520036761
269,1027.5971564060378
270,6.570579353003949
271,228.72939310613233
272,433.503624536711
273,598.3534870490714
274,949.3072901721706
275,6.3881688498330105
276,15.228520483357714
277,143.66777437199005
278,10.330393180090354
279,30.06490584438533
280,1.943502431835689
281,519.3505201647398
282,303.93370055793645
283,992.512391018817
284,609.7413264490916
285,551.78852811865
286,239.53356557382403
287,305.0115836987083
288,465.1860876399951
289,25.791888388788866
290,119.48951018517037
291,124.47011473978853
292,1035.630805668118
293,1231.844053332655
294,33.053433864836975
295,156.89934567187282
296,626.4845802717318
297,667.831047299979
298,944.47167022639
299,348.12544539804287
300,2.159208780510942
301,8.121547716863905
302,306.9259890602585
303,279.2710519511687
304,657.5441303070613
305,149.22748388014938
306,234.34039000046928
307,758.7113113480798
308,1264.6607126302267
309,2.745705063639973
310,24.77914678664241
311,71.24009079463357
312,667.4978061819123
313,1.6762279351794376
314,14.657396208331129
315,842.5321731532779
316,226.21851254141808
317,1669.1111059773748
318,76.26259560927569
319,252.41784434162446
320,225.40838535506865
321,271.2634828357128
322,220.86267973029933
323,160.11996103003412
324,299.7632684940558
325,247.4960863701412
326,5.000955351954425
327,21.51761034811985
328,3.2430697533742268
329,291.25445636789414
330,1910.2678530313653
331,41.980981200151604
332,1204.337128876401
333,734.0728614357002
334,946.1460116890286
335,8.517586096425138
336,39.20898712913108
337,172.14824664372122
338,244.56091804642577
339,195.14639058443726
340,155.32806670928926
341,3.0856943013865004
342,614.1860535879208
343,376.8139156897796
344,151.3951084960583
345,408.43697577902276
346,50.35637728210332
347,2.11958242952427
348,46.65467029471167
349,582.0354938783471
350,321.3695483430653
351,892.8046163541352
352,400.7155173054011
353,7.944039804702374
354,608.5444621922002
355,1.0499000197495474
356,857.5847404490565
357,4.08946535449197
358,269.200165707574
359,29.798900570053213
360,27.551751456388686
361,3235.223795661724
362,24.541519098445576
363,3.655166870674718
364,11.911472675515276
365,37.07684948101102
366,106.48702916428113
367,12.207731708736429
368,2.6295260319111122
369,260.742496955195
370,26.363081156917737
371,123.15844250703753
372,279.3173344802461
373,1.5729288697417805
374,32.162320218425904
375,119.52361301828692
376,100.30017516623158
377,86.48289599990468
378,94.1292641234617
379,222.74868853060246
380,191.88501622642914
381,576.8323806977712
382,1.6837657003567625
383,190.48722933578662
384,37.09885594627549
385,16.467047452824506
386,522.1422395015871
387,145.2416570534723
388,27.904524930215135
389,870.781156074015
390,45.904903637911474
391,9.120027223035406
392,827.4057289884981
393,214.49090840462918
394,280.8707132294762
395,29.957016771516663
396,642.8833955874491
397,1257.5175230451666
398,806.262178148141
399,29.08956233896596
400,771.7811156628419
401,34.676842243028005
402,384.34015608826746
403,23.596631811282435
404,282.0764411548429
405,214.6811357450382
406,41.28931794634831
407,86.28173334332443
408,2.4510030248336565
409,204.60910276623855
410,59.32970406798711
411,106.73837754247945
412,280.8834252607143
413,1030.443924233004
414,363.9720343154457
415,73.42183307150978
416,1251.6841868515464
417,938.4527353267282
418,168.35423102683313
419,436.2179773666087
420,399.8912992527278
421,24.68454746686913
422,926.7945388973776
423,158.03226304692447
424,259.5846846262019
425,135.6809943001957
426,1.8255305122413727
427,194.59869809805735
428,43.18515987045974
429,12.974834217109498
430,24.114325924574466
431,425.67846996828837
432,309.3663997817315
433,30.39824221970122
434,751.8061098319488
435,36.02241049403949
436,232.43483818406503
437,284.919703578357
438,163.93426440683277
439,5.518456156737851
440,614.9809348249302
441,400.3123827666573
442,273.6736636153291
443,220.89002412885142
444,365.93807451410373
445,395.74844276633985
446,3.0306707398209745
447,34.385561244083945
448,286.64170358557226
449,124.56015363411363
450,718.4295636115502
451,3.108675083455372
452,1276.5935649777484
453,141.2621013952272
454,192.18048641598776
455,304.39948197024137
456,936.8567928427165
457,642.9479510168903
458,18.47104860595538
459,67.95638579089248
460,861.6995344187361
461,18.567122559476317
462,139.04991912199557
463,643.1861316159432
464,821.7557338332914
465,160.47336839867535
466,307.47997273002966
467,418.5549146769261
468,11.387970310240345
469,551.9236444944686
470,4.949387249557267
471,233.82263225513952
472,230.82587966592544
473,199.9852396026622
474,287.4977894303434
475,736.7738496949644
476,236.1460094466507
477,433.2348293429322
478,83.52600953819174
479,130.77724160723238
480,715.0273781111772
481,336.9410092475621
482,253.81949232341304
483,32.467456742391704
484,208.78113357738746
485,208.65039321251962
486,108.10180713248621
487,37.578837706066935
488,68.27933464013152
489,19.36829590428431
490,651.688812216966
491,3.907703424281814
492,764.1480475994317
493,275.78353367183973
494,6.651659059601547
495,139.5609662810313
496,176.92749411720777
497,120.60651483765308
498,157.67371099923676
499,548.4332876359259
500,2048.222377984837
501,875.2087879492171
502,853.8306199147977
503,0.5560026437879209
504,331.2619553957377
505,14.141594291864102
506,3.56625827870759
507,398.15625164142074
508,98.8743303814524
509,9.15461345437545
510,16.524240884513485
511,15.679015538900654
512,210.78783834350298
513,752.3932036738786
514,54.67645154633085
515,5.7323620792862044
516,431.4752379150814
517,351.0480925539866
518,5.999842465547828
519,106.89302002740095
520,610.6434712412827
521,287.40066480034096
522,359.02780697152826
523,17.85158801222869
524,10.660309667642114
525,1223.8712840477463
526,457.05166396563493
527,728.4644983879796
528,141.20062847773863
529,0.39129871255385273
530,17.942487753738334
531,7.1109106709991865
532,557.6547578488489
533,1.6617193591614268
534,28.428740318775688
535,5.098965935551236
536,486.65911606632227
537,2030.3884376918325
538,184.0048611219146
539,452.81249716276284
540,1390.6224213353619
541,471.0138853459203
542,245.55461770762392
543,10.87595810189839
544,497.44436434001665
545,238.7549400969583
546,307.42715411398905
547,743.5910992859339
548,21.287250988946774
549,289.3413063635321
550,10.621507144357658
551,863.9699370215162
552,2130.5326496586354
553,192.14104774204415
554,831.4464317801791
555,32.032976639133146
556,103.37157668548096
557,55.11282865777949
558,786.3622801551462
559,60.23868182912813
560,282.3361087456804
561,20.36535335604427
562,641.7319014495206
563,4.3073040732092345
564,6.5073564437762865
565,86.22710383263582
566,6.021580769596173
567,486.5488019068041
568,416.80894282049985
569,141.86354908876802
570,249.74502021897914
571,225.95693585039274
572,192.0569523979684
573,539.9223679574271
